,text,meta,_input_hash,_task_hash,label,score,priority,spans,_session_id,_view_id,answer,options,accept,class,len
92,"And I think as you can see, one ofthe reasons they've done so well in terms of their profit delivery is they've done well on -- [ Bas ] hasdone extremely well in his transformation agenda as well. So it's not the highest priority, of course, but it'san important contributor to the group.","{'meta': 'BT Group plc, Q4 2019 Earnings Call, May 09, 2019'}",1573274381,1543054778,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
93,"It's an important part of our business. But we believe thatonline and mobile are a much bigger part of the business than just the online sales because it's really thefront door to the store. This is where -- we all know this, this is where the customers start their research.","{'meta': 'Best Buy Co., Inc., Q2 2016 Earnings Call, Aug 25, 2015'}",71195829,123642198,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
94,"We want to strengthen those foundations, especially in Africa,China, India and Southeast Asia and create region-based businesses. Next item is digital transformation. I think there are 2 viewpoints, namely internal reforms and customervalue enhancement, and we divide them into 4 quadrants, as shown on this page.","{'meta': 'Toyota Tsusho Corporation, Q4 2019 Earnings Call, May 08, 2019'}",1134595808,-797921517,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Plan'],Plan,1
95,"The addition of Catamaran acceleratesour efforts significantly. Together, we believe we will better serve people through a comprehensive, whole-person approach that integrates data, information, analytics and clinical care insight to support caretreatments and compliance rather than just filling prescriptions. This is doubly true in the coming era ofspecialty drugs.","{'meta': 'UnitedHealth Group Incorporated, Q2 2015 Earnings Call, Jul 16, 2015'}",-413287463,-385650824,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Plan'],Plan,1
96,"In 2017, our new generation core banking systems have been completed, and that enables our capabilityto build new services and products. And we also make use of big data to support the efficiency andCHINA CONSTRUCTION BANK CORPORATION FY 2017 EARNINGS CALL |  MAR 28, 2018   5precision","{'meta': 'China Construction Bank Corporation, 2017 Earnings Call, Mar 28, 2018'}",-865408793,257835480,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
97,"This meaningful margin improvement was driven in part by efficiencies in SG&A as we continue to deliveron our Covidien synergies. It is worth noting that our extensive effort to move Covidien onto Medtronic'sglobal ERP system is underway and meeting our expectations. As we have outlined, this activity is anenabler, driving a portion of the cost savings we expect to realize in the latter half of the synergy period.","{'meta': 'Medtronic plc, Q3 2017 Earnings Call, Feb 21, 2017'}",-863719103,-1064501203,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Pilot'],Pilot,1
98,"We've notchedmany accomplishments and milestones during 2014 that underscore a rapid evolution. Some of theseinclude: launching our proprietary series of IoT and Big Data symposiums to enable our customers andpartners to capture the rapid growth afforded by these technologies; we successfully transformed ourenterprise computing solutions business so that security and infrastructure software and services havebecome the majority of our business; the ongoing advancement of our technology portfolio continuedARROW ELECTRONICS, INC. FQ4 2014 EARNINGS CALL |  FEB 05, 2015Copyright","{'meta': 'Arrow Electronics, Inc., Q4 2014 Earnings Call, Feb 05, 2015'}",-1804893503,-1835582869,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Pilot'],Pilot,1
99,"We are seeing growth in multivendor services, leveraging our global scale and deeptechnical skills. We've expanded our multivendor services into industries like banking, retail and healthcare, and into technologies, including ATMs, mobile, point-of-sale and Internet of Things. Think of this asproviding wall-to-wall support for our clients.","{'meta': 'International Business Machines Corporation, Q4 2016 Earnings Call, Jan 19, 2017'}",380644275,-830415470,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Advanced'],Advanced,1
100,"At the same time,TSMC's 7-nanometer offers a substantial density improvement, performance improvement and powerreduction from 10-nanometer. These 2 technologies, 10-nanometer and 7-nanometer, will cover a verywide range of application, including application processors for smartphone, high-end networking, advancedgraphics, field-programmable gate array, game console, wearables and other consumer products. We see major product advancement in 3 major product sectors in the next 2 years from 2015 to 2017.First sector is high-end smartphone.","{'meta': 'Taiwan Semiconductor Manufacturing Company Limited, Q4 2015 Earnings Call, Jan 14, 2016'}",-1408485372,-34709588,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Plan'],Plan,1
101,So -- but we'reoptimistic that there's a framework here that is attractive to our customers in the sense of how do theymanage their own economics even as they make their digital transformation. OperatorOur final question comes from the line of Steven Milunovich with UBS.Steven Mark MilunovichUBS,"{'meta': 'Dell Technologies Inc., Q1 2018 Earnings Call, Jun 08, 2017'}",-1006990796,620319982,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
102,"So you cansee that going forward, we can say that we have been investing 20% to 30% more on a yearly basis intechnology. That's why we can go through this transformation and truly deliver the best experience to ourcustomers. And that will give us opportunities in terms of cost efficiency.","{'meta': 'Itau Unibanco Holding S.A., H1 2019 Earnings Call, Sep 03, 2019'}",721598534,711378001,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Plan'],Plan,1
103,"We are also preparingfor volume production of 2Z nano-based LPDDR4X and sales of HBM2 in response to growing demand forhigh-performance products.[Foreign Language] For NAND, we started mass production of the 48-layer TLC product late last yearfollowing the 36-layer MLC. We successfully developed the 72-layer product in the first quarter of this year.","{'meta': 'SK Hynix Inc., Q1 2017 Earnings Call, Apr 25, 2017'}",-1561271134,30048386,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Pilot'],Pilot,1
104,"And then you get back to this combination of highend plus people making tactical, shorter-term decisions as the market starts to slowly move towards atransformation agenda. The customers who are in this transformation mode are making big, multiyearstrategic purchases. So as more of that happens, then I think that could be a positive thing going forward.","{'meta': 'Dell Technologies Inc., Q4 2017 Earnings Call, Mar 30, 2017'}",-929773665,30022031,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Pilot'],Pilot,1
105,"Microsoft Teams is core to our vision for the modern workplace as a digital hub for teamwork, bringingtogether conversations, meetings and content into a single canvas. We are integrating AI and cognitiveservices to make meetings more productive for users today and longer term. Lastly, Microsoft 365 connects users, devices and SaaS applications into a single control plane tosimplify IT management while providing comprehensive security across the entire digital estate.","{'meta': 'Microsoft Corporation, Q1 2018 Earnings Call, Oct 26, 2017'}",-2024299551,799994404,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Pilot'],Pilot,1
106,"Analytics is another business that is starting to shift fast to the cloud. And wehave a very strong offering around that with analytics cloud, which is receiving great attention. Then wehave the offerings around IoT and Digital Supply Chain.","{'meta': 'SAP SE, Q4 2017 Earnings Call, Jan 30, 2018'}",-362628664,455836100,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Advanced'],Advanced,1
107,"Last month, at our annual flagship event, Lenovo TechWorld in Shanghai, we shared our vision in artificial intelligence and showcased progress in Device +Cloud, Infrastructure + Cloud. Innovative products were demonstrated, including SmartCast, the nextgeneration of smart assistant; SmartVest, the health monitoring smart wear; daystAR, the AR glasses toassist the industry of maintenance; and smart services, the AI-powered customer service chatbot as wellas industry vertical solutions for manufacturing, health care and municipal operation. The feedback hasbeen exceedingly positive.","{'meta': 'Lenovo Group Limited, Q1 2018 Earnings Call, Aug 18, 2017'}",625851565,825928531,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Pilot'],Pilot,1
108,"Revenue growth was led by strong double-digit growth in our DigitalStrategy and iX business, which implements end-to-end digital transformation strategies for our clients. GBS is uniquely positioned to bring together IBM's first-mover advantage in the most promising emergingtechnologies like blockchain with their industry expertise to develop solutions, which help clients unlockvalue. INTERNATIONAL BUSINESS MACHINES CORPORATION FQ1 2018 EARNINGS CALL |  APR 17,2018Copyright","{'meta': 'International Business Machines Corporation, Q1 2018 Earnings Call, Apr 17, 2018'}",-1716172640,-557332597,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Advanced'],Advanced,1
109,"So we are trying to create the digitalbusiness and also conduct the implementation of digital culture. So we are conducting company-wideactivities known as everyone's DX or digital transformation. Also we conducted in-house pitches back inFebruary and March, and we had more than 80 business ideas generated from the business units.","{'meta': 'Toshiba Corporation, 2019 Earnings Call, May 13, 2019'}",13152572,586262392,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Pilot'],Pilot,1
110,"though is you continue to see thedemand for our products and services. So we continued in the quarter to have customers step up in termsof the plans they are on, whether that be from a metered plan to unlimited or even within our unlimitedplans that we offer, and then we continue to see increases in connections per account, whether that bewearables or additional phones on the account. Those things are coming through to ARPA, and you seethe impact there on service revenue overall.","{'meta': 'Verizon Communications Inc., Q2 2018 Earnings Call, Jul 24, 2018'}",1114845909,-1515332094,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
111,"Dave?David N. WatsonSenior Executive Vice PresidentWell, we've often thought that X1 is an operating platform which not only the most preferred videoapplications would be there, we also felt, as Brian said, there's going to be many other applications,music, gaming. And as IoT continues to make progress, you're going to control your home experiencein many ways, including right through the television in X1. So our mission is to just make it simple andeasy, and we're processing right now the way we've connected Netflix, the way we're doing -- we willdo Amazon","{'meta': 'Comcast Corporation, Q3 2018 Earnings Call, Oct 25, 2018'}",1576341803,1247832453,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Plan'],Plan,1
